seller_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,business_type,first_contact_date,landing_page_id,origin,seller_acquisition_days,seller_days_withOlist,product_count,days_diff_estimated_delivered_avg,days_deliver_avg,hours_approve_avg,shipping_days_avg,review_score_avg,freight_value_avg,product_nunique,customer_nunique,order_nunique,total_sold,order_purchase_timestamp_mostrecent,order_delivered_customer_date_mostrecent,order_item_id_mostrecent,order_purchase_timestamp_first,order_delivered_customer_date_first,days_to_first_sale,won_month,contact_month
0ddefe3c7a032b91f4e25b9c3a08fca1,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,2018-02-09,household_utilities,online_small,cat,reseller,2018-02-06,22c29808c4f815213303f8933030604c,paid_search,3,200,10,7.8,8.3,8.344055555555558,5.4,4.5,15.000000000000004,7,9,9,402.8999999999999,2018-08-24,2018-08-29,2.0,2018-04-12,2018-04-27,61.0,2,2
45dfe11016c782d99a19f93dd34c300d,a8387c01a09e99ce014107505b92388c,060c0a26f19f4d66b42e0d8796688490,2018-03-16,car_accessories,online_medium,cat,reseller,2018-03-05,b76ef37428e6799c421989521c0e5077,unknown,11,166,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
6f835fd4be26989b1b064399da346143,09285259593c61296eef10c734121d5b,d3d1e91a157ea7f90548eef82f1955e3,2018-04-27,audio_video_electronics,online_medium,wolf,reseller,2018-04-26,3f3196b43b4af9aafbe878f6a1bbc7bd,unknown,1,123,2,20.0,6.5,14.041944444444445,4.5,5.0,15.725000000000001,1,2,2,197.8,2018-06-18,2018-06-23,1.0,2018-05-26,2018-06-04,28.0,4,4
3e35a8bb43569389d3cebef0ce820f69,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-18,food_drink,industry,missing,reseller,2018-01-04,22c29808c4f815213303f8933030604c,unknown,14,223,2,9.0,7.0,0.3813888888888889,2.0,5.0,14.44,1,1,1,55.8,2018-04-12,2018-04-20,2.0,2018-04-12,2018-04-20,84.0,1,1
a7d0f8dd44f57ef6de7f7f02e3d82630,b90f87164b5f8c2cfa5c8572834dbe3f,85fc447d336637ba1df43e793199fbc8,2018-04-27,health_beauty,online_medium,cat,reseller,2018-04-26,22c29808c4f815213303f8933030604c,email,1,123,2,10.0,5.5,15.947361111111112,3.5,4.5,12.94,2,2,2,73.78999999999999,2018-08-19,2018-08-27,1.0,2018-06-25,2018-06-29,58.0,4,4
a663d9c3797e90eac99ff60939416a56,34d40cdaf94010a1d05b0d6212f9e909,060c0a26f19f4d66b42e0d8796688490,2018-04-27,computers,online_beginner,cat,reseller,2018-04-18,b76ef37428e6799c421989521c0e5077,unknown,9,123,1,6.0,5.0,0.4711111111111111,3.0,5.0,14.08,1,1,1,235.0,2018-05-16,2018-05-21,1.0,2018-05-16,2018-05-21,18.0,4,4
8e3338430e8b66d28aa88fa892a00063,9e4d1098a3b0f5da39b0bc48f9876645,fbf4aef3f6915dc0c3c97d6812522f6a,2018-02-26,home_decor,online_small,cat,reseller,2018-02-21,146e076b71a6ca8c31b34191182a313a,unknown,5,183,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,2
3084dcdea01fe4f2d556540e6b2e873d,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,2018-04-03,construction_tools_house_garden,industry,cat,reseller,2018-03-19,22c29808c4f815213303f8933030604c,organic_search,15,147,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
a213f1bd6458f4a158f3746cb2514559,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-04-26,computers,online_beginner,missing,reseller,2018-01-19,ce1a65abd0973638f1c887a6efcfa82d,paid_search,97,124,1,25.0,8.0,1.6216666666666666,6.0,5.0,14.43,1,1,1,41.52,2018-05-30,2018-06-08,1.0,2018-05-30,2018-06-08,34.0,4,1
a56e351445e5863fc8960640ba9190c7,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-26,home_decor,online_small,cat,reseller,2018-02-21,22c29808c4f815213303f8933030604c,direct_traffic,5,183,4,7.25,8.5,3.4425000000000003,6.75,4.25,16.265,2,3,3,760.9200000000001,2018-04-27,2018-05-24,2.0,2018-04-06,2018-04-13,39.0,2,2
f49987b20beada69981c57899ffd1095,9d12ef1a7eca3ec58c545c678af7869c,56bf83c4bb35763a51c2baab501b4c67,2018-08-03,home_office_furniture,online_medium,wolf,reseller,2018-05-02,e42a14209c69c3e9cc6b042620465f12,email,93,25,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,8,5
5cb4a72356883c59790dc8309cddea2f,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b,2018-01-30,home_decor,online_medium,missing,manufacturer,2018-01-24,b76ef37428e6799c421989521c0e5077,unknown,6,210,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,1,1
fcdd820084f17e9982427971e4e9d47f,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-15,household_utilities,online_big,missing,manufacturer,2018-02-02,b76ef37428e6799c421989521c0e5077,unknown,13,194,27,19.333333333333332,10.74074074074074,18.454845679012344,8.407407407407407,3.259259259259259,32.657407407407405,5,16,16,4783.99,2018-08-17,2018-08-27,7.0,2018-03-07,2018-03-13,19.0,2,2
131fcb0a0c9a47bba4474aacff0f14b7,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-20,home_appliances,online_medium,cat,reseller,2018-04-16,ce1a65abd0973638f1c887a6efcfa82d,paid_search,4,131,4,7.0,3.75,0.24375,2.0,4.0,9.1525,2,4,4,369.79999999999995,2018-08-09,2018-08-13,1.0,2018-06-03,2018-06-08,44.0,4,4
3d5d0dc7073a299e31fa718ce1bc00b6,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07,health_beauty,online_medium,cat,reseller,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,17,113,24,12.090909090909092,7.863636363636363,13.117800925925927,6.045454545454546,4.166666666666667,16.142916666666668,8,23,23,790.6999999999998,2018-08-06,2018-08-16,2.0,2018-06-13,2018-06-20,36.0,5,4
0db0dce302e414422ed38aabd133ae04,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,2018-06-18,food_supplement,industry,wolf,manufacturer,2018-05-06,35c9b150ab36fe584c1f24fd458c453a,social,43,72,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,6,5
3492e68f37fd1df87f4f2f2ea247f445,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba,2018-02-12,car_accessories,online_medium,cat,reseller,2018-02-12,a7982125ff7aa3b2054c6e44f9d28522,organic_search,0,197,9,7.0,9.666666666666666,20.125864197530863,7.333333333333333,3.5555555555555554,18.822222222222223,5,8,8,787.86,2018-08-08,2018-08-15,2.0,2018-05-09,2018-05-21,86.0,2,2
ba143b05f0110f0dc71ad71b4466ce92,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17,books,online_big,cat,reseller,2018-04-17,5dc848e7dd9418dffe183215b8ff0bc1,paid_search,0,133,85,7.4523809523809526,9.892857142857142,17.20478758169935,6.904761904761905,4.423529411764706,15.692705882352943,22,84,84,6056.589999999997,2018-08-18,2018-08-29,2.0,2018-04-24,2018-05-04,6.0,4,4
309405cfad0d11cd1ec6bb5d02c70c6b,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-29,construction_tools_house_garden,online_big,cat,manufacturer,2018-05-08,27cd3540bace1f4a4b2bc6d319b0553c,unknown,21,91,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,5
e52d2f15bba4aff8a1e2bd12b40fdfbc,f42a2bd194f7802ab052a815c8de65b7,4ef15afb4b2723d8f3d81e51ec7afefe,2018-06-15,household_utilities,missing,cat,reseller,2018-03-20,b76ef37428e6799c421989521c0e5077,unknown,87,74,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,6,3
f4009c6b30765309a251c26bc458e0e5,e7dff61b78bebffa71678e126ce669ad,9ae085775a198122c5586fa830ff7f2b,2018-08-07,stationery,industry,"eagle, wolf",reseller,2018-05-08,22c29808c4f815213303f8933030604c,organic_search,91,21,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,8,5
11fb6f6d341adbe19e81733701704635,f42a2bd194f7802ab052a815c8de65b7,9ae085775a198122c5586fa830ff7f2b,2018-06-15,home_decor,online_medium,wolf,reseller,2018-05-19,d1bad8bf984bd4d7ee08f814ca589897,paid_search,27,74,3,6.333333333333333,4.666666666666667,9.664166666666667,3.6666666666666665,5.0,133.22,1,3,3,1197.0,2018-08-25,2018-08-29,1.0,2018-08-07,2018-08-11,52.0,6,5
42fac6337d0f14ecdc18a82bfe6dd076,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-26,household_utilities,industry,missing,reseller,2018-01-22,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,4,214,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,1,1
841fba8f46ab4edd1bb086f53735000e,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,2018-04-06,car_accessories,online_top,cat,reseller,2018-04-02,22c29808c4f815213303f8933030604c,organic_search,4,144,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
a333655afd62d4ef51f55ac7c58abb34,4b339f9567d060bcea4f5136b9f5949e,4b339f9567d060bcea4f5136b9f5949e,2018-07-12,car_accessories,online_big,wolf,reseller,2018-03-23,65d9f9d71e562365e8b44037c2888d98,paid_search,111,47,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,7,3
ade45994b717ccee333492330fbf037b,068066e24f0c643eb1d089c7dd20cd73,85fc447d336637ba1df43e793199fbc8,2018-03-14,audio_video_electronics,online_big,cat,reseller,2018-03-07,30077c17f2ec5010a82e37ad8925b95f,social,7,168,10,24.2,7.7,1.9741111111111114,6.9,4.5,28.363,6,10,10,7196.0,2018-08-15,2018-08-24,1.0,2018-06-09,2018-06-15,87.0,3,3
784fca1939f4ad6c73be249a80b17d18,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,2018-03-28,baby,online_small,wolf,manufacturer,2018-02-12,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,44,153,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,2
da6a60cc8cc724fe51be021ff8be779c,0a0fb2b07d841f84fb6714e35c723075,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-14,books,online_big,cat,reseller,2018-05-12,22c29808c4f815213303f8933030604c,organic_search,2,106,13,13.076923076923077,7.230769230769231,0.6855555555555556,5.384615384615385,4.769230769230769,19.67615384615385,9,12,12,728.7899999999998,2018-08-17,2018-08-24,2.0,2018-05-21,2018-06-06,7.0,5,5
6e985a12b7b98f0a15b7bf90cc882f61,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,2018-01-22,home_office_furniture,industry,missing,reseller,2018-01-16,a623837d6a3000b3cd020295728e8252,missing,6,219,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,1,1
a69aa24cec11168e7e39a3fbc727e925,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,2018-04-30,health_beauty,online_big,cat,reseller,2018-03-06,ce1a65abd0973638f1c887a6efcfa82d,organic_search,55,121,3,8.666666666666666,8.333333333333334,12.979814814814816,4.666666666666667,5.0,11.44,2,3,3,105.97,2018-07-18,2018-07-20,1.0,2018-06-13,2018-06-25,44.0,4,3
6025c79c035c3d772133b8b8238463b2,b90f87164b5f8c2cfa5c8572834dbe3f,56bf83c4bb35763a51c2baab501b4c67,2018-05-10,car_accessories,online_medium,wolf,reseller,2018-05-07,b76ef37428e6799c421989521c0e5077,unknown,3,110,4,7.75,7.5,0.19756944444444446,7.25,5.0,27.1475,3,2,2,989.74,2018-08-06,2018-08-14,3.0,2018-07-18,2018-07-27,68.0,5,5
e1643dff33666ca629e3644c02738179,9e4d1098a3b0f5da39b0bc48f9876645,9ae085775a198122c5586fa830ff7f2b,2018-03-13,household_utilities,offline,eagle,reseller,2018-03-07,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,6,168,3,11.333333333333334,4.0,30.79425925925926,2.3333333333333335,4.333333333333333,9.770000000000001,2,3,3,170.0,2018-05-28,2018-06-01,1.0,2018-05-11,2018-05-14,58.0,3,3
cc63f0dd2acba93ffed4fe9f8e0321fa,0a0fb2b07d841f84fb6714e35c723075,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-24,home_office_furniture,online_beginner,eagle,reseller,2018-04-18,40dec9f3d5259a3d2dbcdab2114fae47,social,6,127,63,11.317460317460318,8.555555555555555,8.375903880070544,6.634920634920635,4.0476190476190474,22.22174603174603,17,55,55,7096.709999999997,2018-08-24,2018-08-30,3.0,2018-05-10,2018-05-18,16.0,4,4
bb2afe2061d53c6968aa0cffa233a8ec,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,2018-04-06,sports_leisure,online_medium,cat,reseller,2018-03-23,22c29808c4f815213303f8933030604c,organic_search,14,144,6,9.666666666666666,4.333333333333333,0.5967592592592593,3.8333333333333335,4.833333333333333,15.770000000000001,4,5,5,549.4,2018-07-21,2018-07-27,2.0,2018-05-09,2018-05-15,32.0,4,3
ba56ae8ab7eb61b0c3f064f9661eb15c,4b339f9567d060bcea4f5136b9f5949e,9ae085775a198122c5586fa830ff7f2b,2018-02-01,books,online_medium,missing,manufacturer,2018-01-15,872eb32141128a5320bfe7b8cf80fc14,organic_search,17,209,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,2,1
c8cc60ffd415254af5d9b9f34f32c369,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,2018-04-30,pet,online_medium,cat,reseller,2018-04-13,58326e62183c14b0c03085c33b9fdc44,social,17,120,9,10.666666666666666,4.777777777777778,0.283179012345679,3.6666666666666665,4.666666666666667,21.558888888888887,7,8,8,722.1999999999999,2018-08-15,2018-08-20,2.0,2018-06-05,2018-06-23,35.0,4,4
6267923376872bb45a1c804aed0f1e73,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,2018-03-28,household_utilities,industry,eagle,manufacturer,2018-03-23,b76ef37428e6799c421989521c0e5077,unknown,5,153,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,3
c1849d4d32d7a6cecd5aa471809d3135,b90f87164b5f8c2cfa5c8572834dbe3f,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-18,party,offline,cat,manufacturer,2018-05-11,fa6f59a21825d841e307151460fb0302,paid_search,7,103,3,1.6666666666666667,5.0,0.16712962962962963,2.6666666666666665,4.333333333333333,13.910000000000002,3,3,3,388.98,2018-08-26,2018-08-28,1.0,2018-08-04,2018-08-11,78.0,5,5
0ab97fdbae52ec0e877efdf9b310528e,370c9f455f93a9a96cbe9bea48e70033,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-13,food_drink,online_medium,cat,reseller,2018-04-08,58326e62183c14b0c03085c33b9fdc44,social,5,137,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
7d2af2d0dc5a86742cda2e5da38c1ac7,9e4d1098a3b0f5da39b0bc48f9876645,c638112b43f1d1b86dcabb0da720c901,2018-03-19,audio_video_electronics,online_medium,missing,reseller,2017-10-19,5c6c41289f4d77b9b32fb6a5e2106edb,paid_search,151,163,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,10
71729348559edea55a3e7a2bc2a2986d,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a,2018-06-06,health_beauty,online_medium,cat,manufacturer,2018-05-31,b76ef37428e6799c421989521c0e5077,unknown,6,83,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,6,5
4125d9385a25e82d2f72d3a0fd55bc3f,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-05,home_decor,online_medium,cat,reseller,2018-03-30,22c29808c4f815213303f8933030604c,direct_traffic,6,145,1,3.0,8.0,0.2594444444444445,4.0,5.0,18.4,1,1,1,42.9,2018-08-01,2018-08-10,1.0,2018-08-01,2018-08-10,118.0,4,3
5f5a58930c3c35f3b5af264f34fb8c85,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-26,air_conditioning,online_medium,wolf,reseller,2018-02-10,f017be4dbf86243af5c1ebed0cff36a2,organic_search,16,183,4,21.0,7.5,8.675763888888891,3.75,5.0,22.1875,2,3,3,699.0,2018-07-19,2018-07-26,1.0,2018-06-25,2018-07-04,118.0,2,2
94eead2f1cdacbf7ba5c5a0bdbe4cf1f,f42a2bd194f7802ab052a815c8de65b7,de63de0d10a6012430098db33c679b0b,2018-04-27,household_utilities,offline,wolf,reseller,2018-04-24,9fa37f5177115156b1814ffc237402a6,paid_search,3,124,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
09c34a8e333be37851747c27525a4e53,9d12ef1a7eca3ec58c545c678af7869c,068066e24f0c643eb1d089c7dd20cd73,2018-05-15,pet,online_small,eagle,reseller,2018-04-24,b76ef37428e6799c421989521c0e5077,organic_search,21,105,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,4
8fbd63429be6d3e5e6d1a709b6464802,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b,2018-01-23,car_accessories,industry,missing,reseller,2018-01-05,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,18,217,8,19.375,8.0,11.034479166666667,6.25,4.625,22.44625,4,6,6,1061.4,2018-06-28,2018-07-09,3.0,2018-04-18,2018-04-26,84.0,1,1
a28120fc27b206d3bc355b57040baf7a,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-30,audio_video_electronics,industry,cat,reseller,2018-04-16,ce1a65abd0973638f1c887a6efcfa82d,paid_search,14,121,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,4
b16d3dadc47d4eb18be3d88bad0775ce,a8387c01a09e99ce014107505b92388c,fbf4aef3f6915dc0c3c97d6812522f6a,2018-03-28,sports_leisure,online_medium,cat,manufacturer,2018-03-13,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,15,153,11,21.272727272727273,6.0,8.425353535353535,4.0,4.363636363636363,16.221818181818183,10,10,10,722.0999999999998,2018-08-16,2018-08-21,2.0,2018-05-29,2018-06-06,62.0,3,3
dd5450b022b2d00a2145a66331e1aef6,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-19,household_utilities,online_medium,wolf,reseller,2018-02-15,ce1a65abd0973638f1c887a6efcfa82d,social,4,190,1,31.0,7.0,0.24972222222222223,7.0,5.0,22.34,1,1,1,59.0,2018-06-29,2018-07-06,1.0,2018-06-29,2018-07-06,129.0,2,2
f887581ec486ee8eec9ed933310848e0,09285259593c61296eef10c734121d5b,de63de0d10a6012430098db33c679b0b,2018-05-31,car_accessories,online_medium,cat,reseller,2017-09-26,22c29808c4f815213303f8933030604c,organic_search,247,89,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,5,9
f89e46b812b06f22508f89873565ce6c,56bf83c4bb35763a51c2baab501b4c67,56bf83c4bb35763a51c2baab501b4c67,2018-04-30,food_supplement,offline,missing,reseller,2018-01-26,22c29808c4f815213303f8933030604c,organic_search,94,120,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,1
845e8036c3f7bf62099352f5ed910240,34d40cdaf94010a1d05b0d6212f9e909,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-03,bed_bath_table,online_big,cat,reseller,2018-05-03,b76ef37428e6799c421989521c0e5077,unknown,0,118,24,12.458333333333334,7.75,11.661909722222225,6.25,3.8333333333333335,19.193333333333328,18,21,21,1584.6000000000006,2018-08-24,2018-08-29,2.0,2018-05-25,2018-06-04,22.0,5,5
ce9d7ae0d0fe0a747bc46cf3f089cfaa,0a0fb2b07d841f84fb6714e35c723075,495d4e95a8cf8bbf8b432b612a2aa328,2018-06-20,audio_video_electronics,industry,cat,reseller,2018-05-22,22c29808c4f815213303f8933030604c,organic_search,29,69,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,6,5
f049a72cf58fd31b11f8919cade515e7,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,2018-05-24,audio_video_electronics,online_beginner,cat,reseller,2018-05-22,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,2,96,4,13.25,3.5,2.537083333333334,2.5,3.5,8.06,3,3,3,138.75,2018-08-06,2018-08-11,3.0,2018-07-25,2018-07-27,61.0,5,5
117cfc326c6d50da67ca858ff5c0c852,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-03-29,household_utilities,online_medium,wolf,reseller,2018-03-20,30077c17f2ec5010a82e37ad8925b95f,organic_search,9,152,5,8.2,5.8,5.182444444444444,4.6,4.6,16.296,2,5,5,454.6,2018-05-19,2018-06-04,1.0,2018-05-02,2018-05-05,33.0,3,3
c6d5704d1ed91beed0114bcd9d3367bb,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-03-05,home_decor,online_beginner,missing,manufacturer,2018-01-11,e492ee5eaf1697716985cc6f33f9cd9b,organic_search,53,176,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,1
049197f741ca0cde891420fc72fba3e5,56bf83c4bb35763a51c2baab501b4c67,2695de1affa7750089c0455f8ce27021,2018-04-19,pet,offline,cat,reseller,2018-03-03,ce1a65abd0973638f1c887a6efcfa82d,organic_search,47,131,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
116e5ef667d05e59c8b95acd02670ff3,fdb16d3cbbeb5798f2f66c4096be026d,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-20,health_beauty,online_small,cat,reseller,2018-02-17,88740e65d5d6b056e0cda098e1ea6313,social,31,162,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,3,2
f1fdf2d13186575751aa25876536d85c,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,2018-03-22,sports_leisure,online_big,eagle,reseller,2018-03-15,ce1a65abd0973638f1c887a6efcfa82d,organic_search,7,160,1,5.0,6.0,0.1725,2.0,5.0,8.29,1,1,1,26.3,2018-03-29,2018-04-05,1.0,2018-03-29,2018-04-05,7.0,3,3
b64d51f0435e884e8de603b1655155ae,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b,2018-02-15,household_utilities,online_medium,missing,reseller,2018-02-07,36120633c8737035fbabf079082f4ec1,paid_search,8,194,23,8.652173913043478,7.565217391304348,15.623586956521732,5.217391304347826,4.130434782608695,15.53739130434783,15,17,17,416.17999999999995,2018-08-24,2018-08-29,3.0,2018-04-07,2018-04-12,50.0,2,2
56e361f411e38dcef17cdc2a3d99628b,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-10,audio_video_electronics,industry,cat,manufacturer,2018-04-17,b76ef37428e6799c421989521c0e5077,organic_search,23,110,10,10.9,11.5,53.66927777777778,9.1,4.5,185.77600000000004,4,5,5,1298.0,2018-08-23,2018-08-28,6.0,2018-07-02,2018-07-13,52.0,5,4
cac876b37d3abcd6bd76caca30277996,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-01-29,home_decor,online_big,missing,reseller,2018-01-29,22c29808c4f815213303f8933030604c,paid_search,0,211,32,13.4375,11.875,6.705486111111111,10.09375,4.5625,22.081562500000004,13,26,26,2161.8700000000013,2018-07-26,2018-07-31,5.0,2018-02-13,2018-02-20,14.0,1,1
a414555ce331b8c8aea4a9cb8395194d,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,2018-01-29,home_appliances,online_medium,missing,reseller,2018-01-26,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,3,211,7,10.857142857142858,8.0,18.567857142857143,4.714285714285714,3.5714285714285716,32.744285714285716,4,6,6,1400.96,2018-05-04,2018-05-14,2.0,2018-03-10,2018-03-17,39.0,1,1
c54679b132454625907c773d273d4126,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-08,health_beauty,online_medium,missing,manufacturer,2018-01-03,65d9f9d71e562365e8b44037c2888d98,paid_search,5,232,8,14.25,5.5,9.34913194444444,3.625,4.875,13.49125,2,7,7,1032.0,2018-07-28,2018-07-31,2.0,2018-03-27,2018-04-03,77.0,1,1
4a82168aaef173cbb6e46ae88728f919,9d12ef1a7eca3ec58c545c678af7869c,a8387c01a09e99ce014107505b92388c,2018-05-02,health_beauty,online_big,wolf,reseller,2017-12-26,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,127,118,4,12.75,6.25,3.607638888888889,4.5,4.0,25.0975,2,4,4,512.0,2018-08-07,2018-08-13,1.0,2018-07-13,2018-07-20,71.0,5,12
41b9c7bfadf5f42b93b7bfbae1b84494,56bf83c4bb35763a51c2baab501b4c67,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-15,audio_video_electronics,online_small,missing,reseller,2018-01-04,b76ef37428e6799c421989521c0e5077,unknown,11,225,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,1,1
d8d9567d0bfb0bc7eb845a205ba42657,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-02-09,books,online_medium,wolf,reseller,2018-02-07,616767b0bfb0a97510747d8bbcc40290,paid_search,2,201,4,2.25,13.0,9.397291666666666,11.25,3.5,14.9275,3,4,4,74.6,2018-08-22,2018-08-27,2.0,2018-03-28,2018-04-16,47.0,2,2
3ab971ce71839580d2ae5b4e40fe8044,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27,home_decor,online_big,cat,reseller,2018-04-04,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,23,124,36,11.416666666666666,6.25,10.344012345679012,4.222222222222222,3.888888888888889,23.91361111111111,8,34,34,4747.099999999999,2018-08-20,2018-08-27,2.0,2018-06-03,2018-06-06,37.0,4,4
02f623a8eb246f3c5f7c2f96462654e6,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18,sports_leisure,online_medium,eagle,reseller,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,2,132,43,9.395348837209303,8.069767441860465,9.318145994832038,7.069767441860465,4.558139534883721,18.74255813953488,23,43,43,6249.0,2018-08-22,2018-09-08,1.0,2018-04-25,2018-05-04,6.0,4,4
11a559e252a8d167a8ccea7abcf357f3,fdb16d3cbbeb5798f2f66c4096be026d,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-19,construction_tools_house_garden,online_medium,missing,manufacturer,2018-01-12,b76ef37428e6799c421989521c0e5077,unknown,7,221,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,1,1
cec13d4723ba59aae2a6663b99129a49,09285259593c61296eef10c734121d5b,6565aa9ce3178a5caf6171827af3a9ba,2018-04-04,car_accessories,online_medium,cat,reseller,2018-03-29,22c29808c4f815213303f8933030604c,organic_search,6,147,0,,,,,,0.0,0,0,0,0.0,,,0.0,,,,4,3
